"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/f1","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/f1","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/f1","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/f1","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MAX","2l4h16-ibtt-shortest-path (path) - train/f1","2l4h16-ibtt-shortest-path (path) - train/f1__MIN","2l4h16-ibtt-shortest-path (path) - train/f1__MAX","2l4h16-ibtt-shortest-path (path) - val/f1","2l4h16-ibtt-shortest-path (path) - val/f1__MIN","2l4h16-ibtt-shortest-path (path) - val/f1__MAX"
"284","0.9724279782230466","0.9724279782230466","0.9724279782230466","0.9804498197319174","0.9804498197319174","0.9804498197319174","0.5042503583406553","0.5042503583406553","0.5042503583406553","0.5394013095599947","0.5394013095599947","0.5394013095599947","0.6221480621796431","0.6221480621796431","0.6221480621796431","0.536040608064236","0.536040608064236","0.536040608064236","0.89228309882638","0.89228309882638","0.89228309882638","0.928189497706928","0.928189497706928","0.928189497706928"
"285","0.9584539842354685","0.9584539842354685","0.9584539842354685","0.9650147222093475","0.9650147222093475","0.9650147222093475","0.5130142837213306","0.5130142837213306","0.5130142837213306","0.5545364473935728","0.5545364473935728","0.5545364473935728","0.6360556824923882","0.6360556824923882","0.6360556824923882","0.5416763648749476","0.5416763648749476","0.5416763648749476","0.9313526582375264","0.9313526582375264","0.9313526582375264","0.9319505807217195","0.9319505807217195","0.9319505807217195"
"286","0.962087917137791","0.962087917137791","0.962087917137791","0.9644793517053432","0.9644793517053432","0.9644793517053432","0.519503988297177","0.519503988297177","0.519503988297177","0.540759041697543","0.540759041697543","0.540759041697543","0.6367733922875567","0.6367733922875567","0.6367733922875567","0.5382637448688501","0.5382637448688501","0.5382637448688501","0.9126253121280398","0.9126253121280398","0.9126253121280398","0.9303577922737802","0.9303577922737802","0.9303577922737802"
"287","0.9494458823322454","0.9494458823322454","0.9494458823322454","0.9718255807359208","0.9718255807359208","0.9718255807359208","0.5048474232181003","0.5048474232181003","0.5048474232181003","0.53864764047106","0.53864764047106","0.53864764047106","0.6221547769207524","0.6221547769207524","0.6221547769207524","0.5410669003781529","0.5410669003781529","0.5410669003781529","0.9102052678815703","0.9102052678815703","0.9102052678815703","0.9215384868197989","0.9215384868197989","0.9215384868197989"
"288","0.9061945741427369","0.9061945741427369","0.9061945741427369","0.9876690794346668","0.9876690794346668","0.9876690794346668","0.520060495230707","0.520060495230707","0.520060495230707","0.5502143000464736","0.5502143000464736","0.5502143000464736","0.6194061470380795","0.6194061470380795","0.6194061470380795","0.5395151740147989","0.5395151740147989","0.5395151740147989","0.9025815342928029","0.9025815342928029","0.9025815342928029","0.9371048318509099","0.9371048318509099","0.9371048318509099"
"289","0.9590573227904378","0.9590573227904378","0.9590573227904378","0.9791568231110869","0.9791568231110869","0.9791568231110869","0.4969669795421848","0.4969669795421848","0.4969669795421848","0.5435377042511585","0.5435377042511585","0.5435377042511585","0.6467818426165636","0.6467818426165636","0.6467818426165636","0.5377352287870933","0.5377352287870933","0.5377352287870933","0.9207057463008276","0.9207057463008276","0.9207057463008276","0.9290465440219514","0.9290465440219514","0.9290465440219514"
"290","0.9597274195071845","0.9597274195071845","0.9597274195071845","0.9887273284098914","0.9887273284098914","0.9887273284098914","0.49545270061360275","0.49545270061360275","0.49545270061360275","0.5418910696227298","0.5418910696227298","0.5418910696227298","0.6312281992538438","0.6312281992538438","0.6312281992538438","0.543274739567842","0.543274739567842","0.543274739567842","0.926488879130805","0.926488879130805","0.926488879130805","0.9335490762911","0.9335490762911","0.9335490762911"
"291","0.9706384336385505","0.9706384336385505","0.9706384336385505","0.9836701110580802","0.9836701110580802","0.9836701110580802","0.5338337219073267","0.5338337219073267","0.5338337219073267","0.5426347065572226","0.5426347065572226","0.5426347065572226","0.620723356959111","0.620723356959111","0.620723356959111","0.5365207707711354","0.5365207707711354","0.5365207707711354","0.9264806095410233","0.9264806095410233","0.9264806095410233","0.9274004947578031","0.9274004947578031","0.9274004947578031"
"292","0.931357847491826","0.931357847491826","0.931357847491826","0.9843537212265915","0.9843537212265915","0.9843537212265915","0.526936337916123","0.526936337916123","0.526936337916123","0.5255977771774202","0.5255977771774202","0.5255977771774202","0.6237773898398343","0.6237773898398343","0.6237773898398343","0.5393833100267836","0.5393833100267836","0.5393833100267836","0.9237998440129456","0.9237998440129456","0.9237998440129456","0.9277882010000765","0.9277882010000765","0.9277882010000765"
"293","0.9560819050363214","0.9560819050363214","0.9560819050363214","0.9717707024502453","0.9717707024502453","0.9717707024502453","0.4958021169359405","0.4958021169359405","0.4958021169359405","0.5509917743676463","0.5509917743676463","0.5509917743676463","0.5980048084922951","0.5980048084922951","0.5980048084922951","0.5394141804976096","0.5394141804976096","0.5394141804976096","0.9209061307272306","0.9209061307272306","0.9209061307272306","0.9246707032756991","0.9246707032756991","0.9246707032756991"
"294","0.9382103265778277","0.9382103265778277","0.9382103265778277","0.9817404428429679","0.9817404428429679","0.9817404428429679","0.49188573528850554","0.49188573528850554","0.49188573528850554","0.5106598964469155","0.5106598964469155","0.5106598964469155","0.6195200861664975","0.6195200861664975","0.6195200861664975","0.5421126960603259","0.5421126960603259","0.5421126960603259","0.9224381406676773","0.9224381406676773","0.9224381406676773","0.9292287779308346","0.9292287779308346","0.9292287779308346"
"295","0.9312954829772626","0.9312954829772626","0.9312954829772626","0.9597827792242919","0.9597827792242919","0.9597827792242919","0.4897604084575478","0.4897604084575478","0.4897604084575478","0.5404205395126986","0.5404205395126986","0.5404205395126986","0.6119945431976591","0.6119945431976591","0.6119945431976591","0.5378681591295619","0.5378681591295619","0.5378681591295619","0.8957573232861787","0.8957573232861787","0.8957573232861787","0.9329556269355301","0.9329556269355301","0.9329556269355301"
"296","0.9432066086033073","0.9432066086033073","0.9432066086033073","0.9807380817344604","0.9807380817344604","0.9807380817344604","0.49838267178859974","0.49838267178859974","0.49838267178859974","0.564002475862389","0.564002475862389","0.564002475862389","0.6289957298120178","0.6289957298120178","0.6289957298120178","0.5445496260868894","0.5445496260868894","0.5445496260868894","0.910074926428836","0.910074926428836","0.910074926428836","0.9331337211066225","0.9331337211066225","0.9331337211066225"
"297","0.943213577458329","0.943213577458329","0.943213577458329","0.9795435886428406","0.9795435886428406","0.9795435886428406","0.5217256133962328","0.5217256133962328","0.5217256133962328","0.5258477133206775","0.5258477133206775","0.5258477133206775","0.6297437842675194","0.6297437842675194","0.6297437842675194","0.5376457826641824","0.5376457826641824","0.5376457826641824","0.9080152101175415","0.9080152101175415","0.9080152101175415","0.9336557638328343","0.9336557638328343","0.9336557638328343"
"298","0.9611505470197077","0.9611505470197077","0.9611505470197077","0.9516896176487999","0.9516896176487999","0.9516896176487999","0.5212820016011785","0.5212820016011785","0.5212820016011785","0.5319858047907678","0.5319858047907678","0.5319858047907678","0.6275390683405558","0.6275390683405558","0.6275390683405558","0.5419161831250497","0.5419161831250497","0.5419161831250497","0.9067395242753534","0.9067395242753534","0.9067395242753534","0.9328384357409638","0.9328384357409638","0.9328384357409638"
"299","0.9355976457510891","0.9355976457510891","0.9355976457510891","0.9623326700225749","0.9623326700225749","0.9623326700225749","0.5036320116609737","0.5036320116609737","0.5036320116609737","0.5402388750518182","0.5402388750518182","0.5402388750518182","0.6311687052121874","0.6311687052121874","0.6311687052121874","0.53986187277089","0.53986187277089","0.53986187277089","0.9280534506786535","0.9280534506786535","0.9280534506786535","0.9369594268312019","0.9369594268312019","0.9369594268312019"
"300","0.9404814461497952","0.9404814461497952","0.9404814461497952","0.9695460787368292","0.9695460787368292","0.9695460787368292","0.5052494027506557","0.5052494027506557","0.5052494027506557","0.5603255885184834","0.5603255885184834","0.5603255885184834","0.6377661146641244","0.6377661146641244","0.6377661146641244","0.5406495029198316","0.5406495029198316","0.5406495029198316","0.9216898614201166","0.9216898614201166","0.9216898614201166","0.9345752256280486","0.9345752256280486","0.9345752256280486"
"301","","","","","","","0.5364875528377541","0.5364875528377541","0.5364875528377541","0.5593663678882712","0.5593663678882712","0.5593663678882712","0.6492516544464905","0.6492516544464905","0.6492516544464905","0.5408273211119311","0.5408273211119311","0.5408273211119311","","","","","",""
